speakercode,sentencecode,gender,label,F1,F2,Lang,level,tStart,tEnd,dur
hen013,p05_003_f1,f,ax,318.3937295516551,1906.6561073606672,L1,null,4.22,4.25,0.03000000000000025
hen013,p05_003_f1,f,ih,460.4083572530459,1326.7375111057092,L1,null,4.37,4.4,0.03000000000000025
hen013,p05_003_f1,f,ax,498.769676450777,1531.1694615192646,L1,null,4.46,4.49,0.03000000000000025
hen013,p05_003_f1,f,ax,712.4278962348827,1321.809484619521,L1,null,4.53,4.56,0.02999999999999936
hen013,p05_003_f1,f,sil,686.3332309575092,1884.2391466928243,L1,null,4.66,14.9799997,10.3199997
hen013,p05_003_f2,f,sil,604.217159695662,1831.3074884202374,L1,null,0,4.4099998,4.4099998
hen013,p05_003_f2,f,ay,713.32110803945,1810.1632702078805,L1,null,4.41,4.5,0.08999999999999986
hen013,p05_003_f2,f,ow,555.8013178612871,1097.860889351544,L1,null,4.56,4.62,0.0600000000000005
hen013,p05_003_f2,f,iy,370.2388979070343,2872.546846726298,L1,null,4.78,4.84,0.05999999999999961
hen013,p05_003_f2,f,ih,527.4453866008204,2101.3445592417015,L1,null,4.93,4.96,0.03000000000000025
hen013,p05_003_f2,f,ih,335.31682954820474,2572.8033412068626,L1,null,5.06,5.09,0.03000000000000025
hen013,p05_003_f2,f,ao,555.53634719342,1970.7782384924592,L1,null,5.19,5.22,0.02999999999999936
hen013,p05_003_f2,f,iy,349.66189258993234,2636.1213975045525,L1,null,5.34,5.38,0.040000000000000036
hen013,p05_003_f2,f,ih,426.0191810341498,2304.8739417721454,L1,null,5.38,5.41,0.03000000000000025
hen013,p05_003_f2,f,ax,288.9172328094856,1863.1566027644978,L1,null,5.49,5.52,0.02999999999999936
hen013,p05_003_f2,f,ih,336.86344624717896,1178.9670262047287,L1,null,5.65,5.68,0.02999999999999936
hen013,p05_003_f2,f,ax,558.5812115565333,1773.964185182563,L1,null,5.75,5.78,0.03000000000000025
hen013,p05_003_f2,f,ax,665.9784499646497,1341.829786447911,L1,null,5.84,5.87,0.03000000000000025
hen013,p05_003_f2,f,sil,720.8867040344438,1873.936205201182,L1,null,6.01,14.9800003,8.9700003
hen013,p06_001_f1_r1,f,sil,618.4780181520039,1801.6340666891392,L1,null,0,3.0799999,3.0799999
hen013,p06_001_f1_r1,f,uh,303.2885425591348,2051.9189489604887,L1,null,3.17,3.2,0.03000000000000025
hen013,p06_001_f1_r1,f,ih,385.6152965570116,2139.620908119775,L1,null,3.32,3.35,0.03000000000000025
hen013,p06_001_f1_r1,f,ae,735.7803038127277,1831.5969917605253,L1,null,3.55,3.61,0.06000000000000005
hen013,p06_001_f1_r1,f,ax,584.4991631540868,1191.9712862093836,L1,null,3.7,3.73,0.029999999999999805
hen013,p06_001_f1_r1,f,ax,397.72433347792486,1679.2096754374281,L1,null,3.83,3.86,0.029999999999999805
hen013,p06_001_f1_r1,f,uw,413.0864269618368,1775.2356146903364,L1,null,4.07,4.12,0.04999999999999982
hen013,p06_001_f1_r1,f,ow,517.2275496618066,1063.1502624435223,L1,null,4.91,5.11,0.20000000000000018
hen013,p06_001_f1_r1,f,iy,333.7997853350804,2706.3056635980206,L1,null,5.28,5.34,0.05999999999999961
hen013,p06_001_f1_r1,f,uh,371.92382681971304,2152.1739267200546,L1,null,5.55,5.58,0.03000000000000025
hen013,p06_001_f1_r1,f,ae,829.6716874861872,1672.4061977144925,L1,null,5.71,5.74,0.03000000000000025
hen013,p06_001_f1_r1,f,ax,487.34547198687903,931.0783763675869,L1,null,5.83,5.86,0.03000000000000025
hen013,p06_001_f1_r1,f,ax,419.50859493787965,1433.7194018661369,L1,null,5.94,5.97,0.02999999999999936
hen013,p06_001_f1_r1,f,uw,467.13348536989645,1742.0639687701982,L1,null,6.19,6.22,0.02999999999999936
hen013,p06_001_f1_r1,f,sil,660.8699356465205,1846.3220061023826,L1,null,6.46,7.99,1.5300000000000002
hen013,p06_001_f1_r2,f,sil,648.8355573249911,1830.0419064089292,L1,null,0,3.28,3.28
hen013,p06_001_f1_r2,f,uh,320.53477106533927,1981.4632206520039,L1,null,3.44,3.47,0.03000000000000025
hen013,p06_001_f1_r2,f,ih,395.2753200048327,2161.9464662894934,L1,null,3.61,3.64,0.03000000000000025
hen013,p06_001_f1_r2,f,ae,800.4678022191571,1794.039232977173,L1,null,3.8,3.87,0.07000000000000028
hen013,p06_001_f1_r2,f,ax,627.1123239759286,1259.2927498912875,L1,null,3.96,3.99,0.03000000000000025
hen013,p06_001_f1_r2,f,ax,455.47846738714895,1639.0820674928377,L1,null,4.07,4.1,0.02999999999999936
hen013,p06_001_f1_r2,f,uw,366.60803231860257,1839.0554035569867,L1,null,4.28,4.34,0.05999999999999961
hen013,p06_001_f1_r2,f,ow,375.89765852218113,1124.0829460121647,L1,null,4.82,4.96,0.13999999999999968
hen013,p06_001_f1_r2,f,iy,310.25350259439836,2785.8247952720185,L1,null,5.02,5.06,0.040000000000000036
hen013,p06_001_f1_r2,f,uh,312.22302356835803,1951.7727962628053,L1,null,5.17,5.2,0.03000000000000025
hen013,p06_001_f1_r2,f,ax,368.46768523535354,1149.8172079188816,L1,null,5.26,5.3,0.040000000000000036
hen013,p06_001_f1_r2,f,ae,846.5852439742406,1852.9223373562347,L1,null,5.43,5.48,0.05000000000000071
hen013,p06_001_f1_r2,f,ax,567.8433767624491,1415.698426967243,L1,null,5.57,5.6,0.02999999999999936
hen013,p06_001_f1_r2,f,ax,432.10105707094664,1368.8033291042077,L1,null,5.66,5.7,0.040000000000000036
hen013,p06_001_f1_r2,f,uw,290.18803792702136,1735.2027666890003,L1,null,5.91,5.98,0.07000000000000028
hen013,p06_001_f1_r2,f,sil,643.2256847911789,1866.0124437877787,L1,null,6.15,7.99,1.8399999999999999
hen013,p06_001_f1_r3,f,sil,560.7110338948716,1817.4543457843495,L1,null,0,4.3699999,4.3699999
hen013,p06_001_f1_r3,f,uh,278.6705679383099,1986.2339967374098,L1,null,4.45,4.48,0.03000000000000025
hen013,p06_001_f1_r3,f,ih,403.9760672740512,2077.986627240627,L1,null,4.6,4.63,0.03000000000000025
hen013,p06_001_f1_r3,f,ae,822.5170860191553,1867.519002940567,L1,null,4.8,4.87,0.07000000000000028
hen013,p06_001_f1_r3,f,ax,556.6809399517989,1064.0158034625517,L1,null,4.96,4.99,0.03000000000000025
hen013,p06_001_f1_r3,f,ax,466.71994868777455,1533.5673299553046,L1,null,5.06,5.09,0.03000000000000025
hen013,p06_001_f1_r3,f,uw,403.90896144619757,1871.3919467226708,L1,null,5.28,5.33,0.04999999999999982
hen013,p06_001_f1_r3,f,ow,514.1308796727669,1295.0817801168705,L1,null,6.16,6.26,0.09999999999999965
hen013,p06_001_f1_r3,f,ih,407.1923764773973,1709.911288366091,L1,null,6.41,6.44,0.03000000000000025
hen013,p06_001_f1_r3,f,uh,373.58782278552167,1668.1667823205748,L1,null,6.68,6.74,0.0600000000000005
hen013,p06_001_f1_r3,f,ae,790.1944382608884,1947.8832990918095,L1,null,6.84,6.92,0.08000000000000007
hen013,p06_001_f1_r3,f,ax,545.3078048767005,1067.6549723819383,L1,null,7.01,7.04,0.03000000000000025
hen013,p06_001_f1_r3,f,ax,415.8015551685494,1684.0927998787076,L1,null,7.11,7.14,0.02999999999999936
hen013,p06_001_f1_r3,f,ax,319.9931914232936,890.0516396167816,L1,null,7.25,7.28,0.03000000000000025
hen013,p06_001_f1_r3,f,ae,802.4262642497051,2079.1883328740796,L1,null,7.4,7.43,0.02999999999999936
hen013,p06_001_f1_r3,f,ax,776.6977647512134,2001.617048477627,L1,null,7.46,7.49,0.03000000000000025
hen013,p06_001_f1_r3,f,ey,346.90609266576905,1653.4656166891486,L1,null,7.52,7.55,0.03000000000000025
hen013,p06_001_f1_r3,f,ax,291.2046494093606,551.4927711583516,L1,null,7.61,7.64,0.02999999999999936
hen013,p06_001_f1_r3,f,ae,409.03449621502665,2100.274470868113,L1,null,7.76,7.79,0.03000000000000025
hen013,p06_001_f1_r3,f,ax,517.0565229412041,1554.947469575151,L1,null,7.85,7.89,0.040000000000000036
hen013,p06_001_f1_r3,f,sil,927.0514781071462,1717.566878297743,L1,null,7.95,7.99,0.040000000000000036
hen013,p06_001_f2_r1,f,sil,712.2861314431455,1961.5863644655042,L1,null,0,2.4400001,2.4400001
hen013,p06_001_f2_r1,f,uh,342.57197308799084,1989.5355635585156,L1,null,2.54,2.59,0.04999999999999982
hen013,p06_001_f2_r1,f,ih,379.6654375349775,2124.158153707488,L1,null,2.73,2.76,0.029999999999999805
hen013,p06_001_f2_r1,f,ae,764.5015034766303,1749.0777782752762,L1,null,2.96,3.04,0.08000000000000007
hen013,p06_001_f2_r1,f,ax,524.4225627725758,978.9531630762956,L1,null,3.13,3.16,0.03000000000000025
hen013,p06_001_f2_r1,f,ax,464.84066793125095,1636.8504909775895,L1,null,3.23,3.26,0.029999999999999805
hen013,p06_001_f2_r1,f,uw,362.639426858232,1815.0675646447542,L1,null,3.47,3.52,0.04999999999999982
hen013,p06_001_f2_r1,f,ow,337.7288154013025,1207.6935296163776,L1,null,4.37,4.55,0.17999999999999972
hen013,p06_001_f2_r1,f,iy,301.748725312191,2741.301659347293,L1,null,4.7,4.77,0.0699999999999994
hen013,p06_001_f2_r1,f,uh,397.85938977104223,2041.0686384369071,L1,null,5.02,5.05,0.03000000000000025
hen013,p06_001_f2_r1,f,ae,856.0271953088469,1977.911484296426,L1,null,5.14,5.17,0.03000000000000025
hen013,p06_001_f2_r1,f,ax,550.1519952829141,1241.1709467484466,L1,null,5.26,5.29,0.03000000000000025
hen013,p06_001_f2_r1,f,ax,474.8568022209875,1566.8280450562308,L1,null,5.36,5.39,0.02999999999999936
hen013,p06_001_f2_r1,f,uw,801.4111363429347,1822.5280977552377,L1,null,5.65,5.69,0.040000000000000036
hen013,p06_001_f2_r1,f,sil,656.6970457425515,1800.1591551542117,L1,null,5.81,7.9700001,2.1600001000000004
hen013,p06_001_f2_r2,f,sil,662.0849491622413,1781.8497471859341,L1,null,0,3.4300001,3.4300001
hen013,p06_001_f2_r2,f,uh,269.34551610294596,1989.589394536956,L1,null,3.55,3.58,0.03000000000000025
hen013,p06_001_f2_r2,f,ih,375.3075712961313,2225.918642283868,L1,null,3.73,3.77,0.040000000000000036
hen013,p06_001_f2_r2,f,ae,795.9911777242728,1856.1550103939696,L1,null,4.02,4.1,0.08000000000000007
hen013,p06_001_f2_r2,f,ax,481.78410164614934,2054.672496027632,L1,null,4.42,4.54,0.1200000000000001
hen013,p06_001_f2_r2,f,ax,669.1931681918296,1887.863275189352,L1,null,4.69,4.72,0.02999999999999936
hen013,p06_001_f2_r2,f,uw,832.4155502971828,2001.437435515883,L1,null,5.3,5.33,0.03000000000000025
hen013,p06_001_f2_r2,f,ow,389.79008654922114,1191.954922628348,L1,null,5.65,5.8,0.14999999999999947
hen013,p06_001_f2_r2,f,iy,311.6335438076946,2812.131036908265,L1,null,5.87,5.91,0.040000000000000036
hen013,p06_001_f2_r2,f,uh,245.17788130452482,1963.9998205017466,L1,null,6.07,6.1,0.02999999999999936
hen013,p06_001_f2_r2,f,ax,343.88813846416764,1137.4255705826656,L1,null,6.16,6.19,0.03000000000000025
hen013,p06_001_f2_r2,f,ae,820.4609598034757,1864.2369194422279,L1,null,6.38,6.41,0.03000000000000025
hen013,p06_001_f2_r2,f,ax,481.89046978011567,1186.7904154827825,L1,null,6.5,6.53,0.03000000000000025
hen013,p06_001_f2_r2,f,ax,445.7154548006021,1525.0311123181577,L1,null,6.6,6.63,0.03000000000000025
hen013,p06_001_f2_r2,f,uw,371.8600210583449,1760.005122997767,L1,null,6.81,6.89,0.08000000000000007
hen013,p06_001_f2_r2,f,sil,700.1984297538829,1880.3821839679952,L1,null,7.04,7.99,0.9500000000000002
hen013,p06_001_f2_r3,f,sil,639.7231018165807,1794.6962496182596,L1,null,0,3.2,3.2
hen013,p06_001_f2_r3,f,uh,299.1624461029239,1949.0877570541797,L1,null,3.29,3.32,0.029999999999999805
hen013,p06_001_f2_r3,f,ih,379.62886627103654,2193.6758846515927,L1,null,3.45,3.48,0.029999999999999805
hen013,p06_001_f2_r3,f,ae,783.5922790636131,1839.6643149306874,L1,null,3.7,3.77,0.06999999999999984
hen013,p06_001_f2_r3,f,ax,510.45831203664966,976.6258242677716,L1,null,3.86,3.89,0.03000000000000025
hen013,p06_001_f2_r3,f,ax,460.86881185004614,1629.472755013393,L1,null,3.97,4,0.029999999999999805
hen013,p06_001_f2_r3,f,uw,443.3624572071479,1718.1510559641429,L1,null,4.19,4.25,0.05999999999999961
hen013,p06_001_f2_r3,f,ow,519.8483218569853,1314.9613876898636,L1,null,5.02,5.11,0.09000000000000075
hen013,p06_001_f2_r3,f,ih,464.143897329434,1869.971239950669,L1,null,5.26,5.29,0.03000000000000025
hen013,p06_001_f2_r3,f,uh,354.7727317037533,2175.143998963075,L1,null,5.51,5.54,0.03000000000000025
hen013,p06_001_f2_r3,f,ae,786.8869796069216,1968.4158712264882,L1,null,5.63,5.66,0.03000000000000025
hen013,p06_001_f2_r3,f,ax,503.9111322181269,1111.685150529741,L1,null,5.75,5.78,0.03000000000000025
hen013,p06_001_f2_r3,f,ax,451.27794743560435,1577.8514788113143,L1,null,5.84,5.87,0.03000000000000025
hen013,p06_001_f2_r3,f,ax,311.31215136890205,2052.312247410327,L1,null,5.96,5.99,0.03000000000000025
hen013,p06_001_f2_r3,f,ae,826.4591406035472,1764.2873649256524,L1,null,6.11,6.19,0.08000000000000007
hen013,p06_001_f2_r3,f,ax,503.16974080831625,1883.6300294179043,L1,null,6.26,6.29,0.03000000000000025
hen013,p06_001_f2_r3,f,ey,483.37215542495574,2371.6605092756936,L1,null,6.32,6.38,0.05999999999999961
hen013,p06_001_f2_r3,f,ax,398.65259578590315,2103.584089482821,L1,null,6.44,6.47,0.02999999999999936
hen013,p06_001_f2_r3,f,ae,908.5012834797517,1732.148273006616,L1,null,6.62,6.72,0.09999999999999965
hen013,p06_001_f2_r3,f,ax,504.0051282285639,2087.481412317411,L1,null,6.82,6.88,0.05999999999999961
hen013,p06_001_f2_r3,f,sil,764.7210746901469,1970.587998252097,L1,null,7.1,7.97,0.8700000000000001
hen013,p07_001_a1,f,sil,610.1352889534422,1828.5563863351042,L1,null,0,2.4400001,2.4400001
hen013,p07_001_a1,f,iy,375.49893595809266,2742.807611371342,L1,null,2.54,2.6,0.06000000000000005
hen013,p07_001_a1,f,ae,597.0812421919408,2020.3446635102039,L1,null,2.63,2.66,0.03000000000000025
hen013,p07_001_a1,f,ax,532.962842478402,1320.4175814266928,L1,null,2.75,2.78,0.029999999999999805
hen013,p07_001_a1,f,aa,728.3903436647599,1179.0626275951804,L1,null,2.86,2.93,0.07000000000000028
hen013,p07_001_a1,f,ax,536.7261577216556,1458.8381142604815,L1,null,2.99,3.02,0.029999999999999805
hen013,p07_001_a1,f,ao,510.55140928190434,899.1702741852207,L1,null,3.2,3.25,0.04999999999999982
hen013,p07_001_a1,f,ay,480.1511668109124,1789.7059049416453,L1,null,3.42,3.59,0.16999999999999993
hen013,p07_001_a1,f,sil,355.9159470298047,1839.6832932869936,L1,null,3.75,7.9899998,4.2399998
hen013,p07_001_a2,f,sil,724.6859398695702,1966.9748171100491,L1,null,0,2.9300001,2.9300001
hen013,p07_001_a2,f,uh,387.0347839359953,2144.4783060691834,L1,null,3.01,3.04,0.03000000000000025
hen013,p07_001_a2,f,eh,593.0876483312508,2267.513851721499,L1,null,3.1,3.15,0.04999999999999982
hen013,p07_001_a2,f,iy,507.96860932640936,2713.701483906708,L1,null,3.2,3.26,0.05999999999999961
hen013,p07_001_a2,f,ax,499.6406383108927,892.8909551164044,L1,null,3.32,3.35,0.03000000000000025
hen013,p07_001_a2,f,ao,486.98071478943695,885.1896271948415,L1,null,3.52,3.58,0.06000000000000005
hen013,p07_001_a2,f,iy,368.28804287198903,2719.7882577590685,L1,null,3.75,3.8,0.04999999999999982
hen013,p07_001_a2,f,ih,395.78674770577277,2658.6794063145667,L1,null,3.8,3.83,0.03000000000000025
hen013,p07_001_a2,f,ae,941.5813288295697,1621.3160702179825,L1,null,3.94,4.03,0.0900000000000003
hen013,p07_001_a2,f,ax,514.1761743916641,1873.051087287435,L1,null,4.12,4.15,0.03000000000000025
hen013,p07_001_a2,f,ih,637.8658657366119,2239.4575137076645,L1,null,4.18,4.24,0.0600000000000005
hen013,p07_001_a2,f,sil,677.7401432816217,1841.761878623371,L1,null,4.39,7.9699999,3.5799999000000007
hen013,p07_002_a1,f,sil,927.1512466317663,2024.7660817251722,L1,null,0,2.1800001,2.1800001
hen013,p07_002_a1,f,iy,301.40648745083007,2711.713584389896,L1,null,2.28,2.34,0.06000000000000005
hen013,p07_002_a1,f,aa,384.11589168568383,1379.4968814706374,L1,null,2.41,2.44,0.029999999999999805
hen013,p07_002_a1,f,uw,367.29948220296194,991.2809153461648,L1,null,2.57,2.65,0.08000000000000007
hen013,p07_002_a1,f,ax,396.0183258421578,2179.5465433734275,L1,null,2.76,2.79,0.03000000000000025
hen013,p07_002_a1,f,ih,479.03764461942245,2230.731608894058,L1,null,2.86,2.89,0.03000000000000025
hen013,p07_002_a1,f,ax,333.27183409209164,1651.073211083517,L1,null,2.99,3.02,0.029999999999999805
hen013,p07_002_a1,f,ao,506.206266332561,878.8687816489222,L1,null,3.15,3.28,0.1299999999999999
hen013,p07_002_a1,f,aa,595.4312346556216,1222.1457139474628,L1,null,3.32,3.37,0.050000000000000266
hen013,p07_002_a1,f,sil,802.3512103483816,2013.5095838692853,L1,null,3.57,7.9900001,4.420000099999999
hen013,p07_002_a2,f,sil,756.0214284482313,1912.8294205763937,L1,null,0,3.98,3.98
hen013,p07_002_a2,f,ao,437.5726801760832,801.106396299143,L1,null,4.14,4.27,0.1299999999999999
hen013,p07_002_a2,f,ao,623.0190640284641,842.0499796142018,L1,null,4.41,4.53,0.1200000000000001
hen013,p07_002_a2,f,ih,460.97143231078377,1900.9647744761576,L1,null,4.68,4.71,0.03000000000000025
hen013,p07_002_a2,f,ao,488.4997578525122,842.0136496134821,L1,null,4.93,5.07,0.14000000000000057
hen013,p07_002_a2,f,aa,705.8453770463351,1313.8473722550898,L1,null,5.11,5.25,0.13999999999999968
hen013,p07_002_a2,f,sil,715.2868564301856,1883.2919122961478,L1,null,5.48,8.01,2.5299999999999994
hen013,p07_003_a1,f,sil,160.7651750621313,1833.1112374566057,L1,null,0,2.2,2.2
hen013,p07_003_a1,f,ih,1244.6613985678819,2135.895225848843,L1,null,2.2,2.23,0.029999999999999805
hen013,p07_003_a1,f,iy,424.1473174186088,1622.0743884356789,L1,null,2.76,2.79,0.03000000000000025
hen013,p07_003_a1,f,ay,688.7156090832591,1296.7011690262427,L1,null,2.94,3.06,0.1200000000000001
hen013,p07_003_a1,f,ax,493.7895004818576,1135.0381125121676,L1,null,3.22,3.26,0.03999999999999959
hen013,p07_003_a1,f,aa,723.8421882044421,1330.9123792615474,L1,null,3.33,3.4,0.06999999999999984
hen013,p07_003_a1,f,ax,796.9806949473376,1628.3491036536414,L1,null,3.68,3.73,0.04999999999999982
hen013,p07_003_a1,f,ae,770.7921717589347,2045.6696614738596,L1,null,3.8,3.88,0.08000000000000007
hen013,p07_003_a1,f,ax,535.4764409592171,1071.0691022777046,L1,null,4,4.05,0.04999999999999982
hen013,p07_003_a1,f,aw,652.158151180855,1164.0806814083749,L1,null,4.09,4.12,0.03000000000000025
hen013,p07_003_a1,f,ey,621.3975828249094,2202.9685148117,L1,null,4.38,4.54,0.16000000000000014
hen013,p07_003_a1,f,sil,724.7038033115998,1928.1545243950945,L1,null,4.54,7.9700001,3.4300001
hen013,p07_003_a2,f,sil,745.009945205067,1941.3045738765488,L1,null,0,4.8200002,4.8200002
hen013,p07_003_a2,f,ax,260.73598666922123,1764.387727450015,L1,null,4.88,4.91,0.03000000000000025
hen013,p07_003_a2,f,iy,410.81858377887454,2731.117789021324,L1,null,5.23,5.29,0.05999999999999961
hen013,p07_003_a2,f,ax,439.7487630005618,2264.9212844223116,L1,null,5.35,5.38,0.03000000000000025
hen013,p07_003_a2,f,uw,589.6730459161245,1842.599368535491,L1,null,5.51,5.54,0.03000000000000025
hen013,p07_003_a2,f,aw,673.6146135453621,1366.340769952898,L1,null,5.54,5.66,0.1200000000000001
hen013,p07_003_a2,f,ey,549.0733436596761,2075.0097452824502,L1,null,5.78,5.83,0.04999999999999982
hen013,p07_003_a2,f,ax,519.9847391493844,2351.9007995008983,L1,null,5.83,5.86,0.03000000000000025
hen013,p07_003_a2,f,aa,692.7833062358318,1243.401773283176,L1,null,6.01,6.07,0.0600000000000005
hen013,p07_003_a2,f,ax,379.086298190429,1280.0600495958552,L1,null,6.24,6.27,0.02999999999999936
hen013,p07_003_a2,f,aw,662.5256811080524,1927.6944148357172,L1,null,6.31,6.37,0.0600000000000005
hen013,p07_003_a2,f,ax,368.4029904462563,1656.455444072608,L1,null,6.46,6.49,0.03000000000000025
hen013,p07_003_a2,f,ae,891.8961153334637,1591.4262855275151,L1,null,6.63,6.73,0.10000000000000053
hen013,p07_003_a2,f,ax,464.1624300128972,1179.8439144352124,L1,null,6.81,6.84,0.03000000000000025
hen013,p07_003_a2,f,ax,544.6686801176389,1023.8353142884629,L1,null,6.9,6.93,0.02999999999999936
hen013,p07_003_a2,f,ax,670.9592876104431,1317.970548528916,L1,null,6.99,7.06,0.0699999999999994
hen013,p07_003_a2,f,ax,283.4002955817487,1646.8796215507768,L1,null,7.17,7.2,0.03000000000000025
hen013,p07_003_a2,f,aa,751.5727361144427,1418.5999326218007,L1,null,7.34,7.42,0.08000000000000007
hen013,p07_003_a2,f,eh,686.2350700514639,1947.8983288918907,L1,null,7.51,7.58,0.07000000000000028
hen013,p07_003_a2,f,sil,873.0982309746944,1879.8280236329801,L1,null,7.76,7.99,0.23000000000000043
hen013,p07_004_a1,f,sil,645.2193197935682,1829.4252648557876,L1,null,0,2.8,2.8
hen013,p07_004_a1,f,ih,549.991117947514,2087.042402996721,L1,null,2.8,2.87,0.07000000000000028
hen013,p07_004_a1,f,ey,445.0167106475084,2318.711244153,L1,null,3.08,3.11,0.029999999999999805
hen013,p07_004_a1,f,ax,434.45323677476733,2175.123191561724,L1,null,3.23,3.26,0.029999999999999805
hen013,p07_004_a1,f,ih,578.1498497353608,2104.6742582592783,L1,null,3.29,3.32,0.029999999999999805
hen013,p07_004_a1,f,ae,502.6345655293725,1931.4004809265914,L1,null,3.41,3.44,0.029999999999999805
hen013,p07_004_a1,f,aw,522.256715418344,1800.094748015859,L1,null,3.47,3.51,0.03999999999999959
hen013,p07_004_a1,f,ow,446.0866994166454,1171.008122857874,L1,null,3.79,3.83,0.040000000000000036
hen013,p07_004_a1,f,ax,482.6281301358125,1703.4052482530185,L1,null,3.9,3.93,0.03000000000000025
hen013,p07_004_a1,f,eh,655.7873216624494,1792.873494290895,L1,null,3.99,4.09,0.09999999999999965
hen013,p07_004_a1,f,eh,588.6995768958122,1817.989881216915,L1,null,4.25,4.3,0.04999999999999982
hen013,p07_004_a1,f,eh,695.2477569976379,1917.4707471127897,L1,null,4.5,4.54,0.040000000000000036
hen013,p07_004_a1,f,ih,616.0002825732126,2360.0678680184687,L1,null,4.67,4.7,0.03000000000000025
hen013,p07_004_a1,f,sil,703.0206301727901,1912.3297598353595,L1,null,4.81,7.9700001,3.1600001000000004
hen013,p07_004_a2,f,sil,962.2007067021622,2111.4147683909596,L1,null,0,2.71,2.71
hen013,p07_004_a2,f,ay,603.0922090932147,1712.4560728564468,L1,null,2.79,2.86,0.06999999999999984
hen013,p07_004_a2,f,ao,725.8913270658234,1283.6229744507827,L1,null,2.94,3.04,0.10000000000000009
hen013,p07_004_a2,f,ih,471.8343027999642,1023.9142342102508,L1,null,3.25,3.28,0.029999999999999805
hen013,p07_004_a2,f,aw,622.0809197396887,1179.6144957317676,L1,null,3.33,3.36,0.029999999999999805
hen013,p07_004_a2,f,ow,474.38490113107616,1403.259922908571,L1,null,3.61,3.64,0.03000000000000025
hen013,p07_004_a2,f,iy,352.94351989849906,2245.992069598149,L1,null,3.7,3.73,0.029999999999999805
hen013,p07_004_a2,f,uw,328.2595395049172,2025.6732843120983,L1,null,3.96,4.03,0.07000000000000028
hen013,p07_004_a2,f,uw,425.1020247521335,1807.4408845797689,L1,null,4.23,4.38,0.14999999999999947
hen013,p07_004_a2,f,sil,834.6606095102322,2027.6239562895344,L1,null,4.51,7.99,3.4800000000000004
hen013,p07_005_a1,f,sil,599.8772663474778,1940.8273295653269,L1,null,0,2.3800001,2.3800001
hen013,p07_005_a1,f,iy,360.60521340052384,1866.7740300147548,L1,null,2.47,2.5,0.029999999999999805
hen013,p07_005_a1,f,uh,267.6215054446643,2017.0869182264128,L1,null,2.61,2.64,0.03000000000000025
hen013,p07_005_a1,f,ax,387.1077317635235,1170.2494404828801,L1,null,2.7,2.73,0.029999999999999805
hen013,p07_005_a1,f,aa,736.8614259369897,1375.4786423303044,L1,null,2.91,2.99,0.08000000000000007
hen013,p07_005_a1,f,ax,365.1307644546407,2423.7533801369905,L1,null,3.13,3.18,0.050000000000000266
hen013,p07_005_a1,f,ow,481.3091773740769,1249.6891873284244,L1,null,3.18,3.26,0.07999999999999963
hen013,p07_005_a1,f,ow,511.0916745372991,1118.545838605671,L1,null,3.52,3.6,0.08000000000000007
hen013,p07_005_a1,f,ax,555.1733322595487,1130.8990400214666,L1,null,3.71,3.74,0.03000000000000025
hen013,p07_005_a1,f,ax,395.1761621753249,1843.7881931838413,L1,null,3.82,3.85,0.03000000000000025
hen013,p07_005_a1,f,ae,669.5209934227069,2338.2222926461504,L1,null,3.96,4.1,0.13999999999999968
hen013,p07_005_a1,f,sil,664.0943338678763,1825.7781106108694,L1,null,4.27,7.97,3.7
hen013,p07_005_a2,f,sil,707.4628680512689,1890.3069998425515,L1,null,0,1.48,1.48
hen013,p07_005_a2,f,ay,699.62432455117,1492.1725053954203,L1,null,1.7,1.79,0.09000000000000008
hen013,p07_005_a2,f,ih,450.0078565224756,2019.6564533652302,L1,null,1.85,1.88,0.029999999999999805
hen013,p07_005_a2,f,ax,387.96461219053566,2024.324636396953,L1,null,1.97,2,0.030000000000000027
hen013,p07_005_a2,f,ae,626.1072538004412,2372.765575232473,L1,null,2.08,2.16,0.08000000000000007
hen013,p07_005_a2,f,ow,493.2363339929703,1016.7760639947344,L1,null,2.26,2.31,0.050000000000000266
hen013,p07_005_a2,f,ow,460.00016063439375,1078.282439933023,L1,null,2.6,2.83,0.22999999999999998
hen013,p07_005_a2,f,sil,623.1156539731852,1858.9660929857316,L1,null,2.83,7.9899998,5.1599998
hen013,p07_006_a1,f,sil,628.1317554555624,1901.6496067711369,L1,null,0,1.65,1.65
hen013,p07_006_a1,f,ax,468.9881835119678,1805.5436820735815,L1,null,1.7,1.73,0.030000000000000027
hen013,p07_006_a1,f,ax,696.9214277668056,1500.0888574990813,L1,null,1.9,1.93,0.030000000000000027
hen013,p07_006_a1,f,ae,548.8095172789425,2214.8353936430462,L1,null,2.11,2.15,0.040000000000000036
hen013,p07_006_a1,f,iy,478.9157749694748,2037.9582594594663,L1,null,2.25,2.28,0.029999999999999805
hen013,p07_006_a1,f,ae,484.5912976856876,1992.897193707369,L1,null,2.34,2.37,0.03000000000000025
hen013,p07_006_a1,f,ow,590.6734019742007,1208.859034331549,L1,null,2.4,2.47,0.07000000000000028
hen013,p07_006_a1,f,ow,429.44585294569777,1049.6002300722191,L1,null,2.76,2.79,0.03000000000000025
hen013,p07_006_a1,f,sil,531.7614988265501,1829.6873534687186,L1,null,2.92,7.9700002,5.0500002
hen013,p07_006_a2,f,sil,629.149845940902,1869.8258384917388,L1,null,0,4.2199998,4.2199998
