speakercode,sentencecode,gender,label,F1,F2,Lang,level,tStart,tEnd,dur
hpg001,p01_022,m,sil,683.4761516583329,1710.2684166627328,L2,IH,0,2.76,2.76
hpg001,p01_022,m,ih,387.04267896710525,1816.5237301482193,L2,IH,2.89,2.99,0.10000000000000009
hpg001,p01_022,m,ax,518.6540373596477,1363.8915392357019,L2,IH,3.27,3.34,0.06999999999999984
hpg001,p01_022,m,uw,330.66487278136617,1575.5559280555067,L2,IH,3.57,3.7,0.13000000000000034
hpg001,p01_022,m,ax,407.877027729368,1521.3020102665896,L2,IH,3.8,3.86,0.06000000000000005
hpg001,p01_022,m,ax,364.54237693686883,1556.9291636536097,L2,IH,3.89,3.92,0.029999999999999805
hpg001,p01_022,m,iy,285.5333237034982,2262.9802222913186,L2,IH,3.96,4.16,0.20000000000000018
hpg001,p01_022,m,eh,519.680368960443,1920.2852155937276,L2,IH,4.42,4.61,0.1900000000000004
hpg001,p01_022,m,ih,298.92754904395053,2156.339408674718,L2,IH,5.44,5.49,0.04999999999999982
hpg001,p01_022,m,aa,744.399393993013,1325.79133098537,L2,IH,5.75,5.84,0.08999999999999986
hpg001,p01_022,m,ax,500.4939181719255,1391.976107107212,L2,IH,5.96,6.05,0.08999999999999986
hpg001,p01_022,m,ey,362.0981582026568,2250.2186932486543,L2,IH,6.15,6.36,0.20999999999999996
hpg001,p01_022,m,ih,358.42420461431266,2110.8527846441016,L2,IH,6.51,6.61,0.10000000000000053
hpg001,p01_022,m,uw,327.59829688170896,1318.3389903717991,L2,IH,6.78,6.83,0.04999999999999982
hpg001,p01_022,m,ao,354.5663484714069,1632.515518655004,L2,IH,6.92,7.01,0.08999999999999986
hpg001,p01_022,m,ax,419.3974810651167,1554.3736914329606,L2,IH,7.45,7.51,0.05999999999999961
hpg001,p01_022,m,ax,331.40017627832856,1552.9057794265489,L2,IH,7.59,7.62,0.03000000000000025
hpg001,p01_022,m,iy,414.5783665868172,2435.2687972643785,L2,IH,7.75,8.08,0.33000000000000007
